engines,passenger_capacity,crew,d_check_complete,moon_clearance_complete,iata_approved,company_rating,review_scores_rating,prediction,price
1.0,1,1.0,False,False,False,1.0,80.0,1460.8785543797878,1780.0
3.0,6,3.0,False,False,True,1.0,100.0,3116.900440634153,2560.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,1910.0
4.0,6,3.0,False,False,True,1.0,97.0,3369.5516419542905,2820.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1637.0
1.0,2,1.0,False,False,True,1.0,94.0,1693.4172830847233,2690.0
0.0,2,1.0,True,False,False,1.0,93.0,1813.0412403834057,1910.0
1.0,1,1.0,False,False,False,0.9,99.0,1463.0845218043717,1780.0
1.0,2,1.0,True,False,False,1.0,100.0,1896.3000091377646,2170.0
1.0,3,2.0,False,False,True,1.0,99.0,2127.865965177941,2430.0
2.0,5,3.0,False,False,False,0.33,94.0,2680.4223685421816,2625.0
0.0,2,1.0,True,False,False,0.98,88.0,2040.0831069355438,1923.0
1.0,1,1.0,False,False,True,1.0,100.0,1438.7064855464273,1195.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1468.0
3.0,5,3.0,True,False,False,1.0,100.0,3093.9865253753073,2079.0
2.0,6,3.0,True,False,False,1.0,96.0,2785.8551052738794,2495.0
0.0,2,1.0,True,False,False,0.98,92.0,2051.340533323732,2040.0
1.0,2,1.0,True,False,False,0.97,74.0,1609.84126333625,1416.0
1.0,4,2.0,True,False,False,1.0,99.0,2429.7979975108487,1650.0
1.0,2,1.0,True,False,False,1.0,85.0,1579.6675056111483,2170.0
2.0,3,2.0,True,False,False,1.0,100.0,3287.9310957881003,3457.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1208.0
0.0,2,1.0,True,False,False,0.98,92.0,2051.340533323732,1923.0
1.0,2,1.0,False,False,False,1.0,92.0,1710.4207826393322,2300.0
2.0,5,2.0,True,False,False,0.5,85.0,2774.5805593031378,2625.0
3.0,6,3.0,True,False,False,1.0,100.0,2894.471179372426,2326.0
1.0,4,1.0,False,False,True,1.0,100.0,2307.288248620369,1650.0
2.0,5,3.0,False,False,True,1.0,91.0,3157.651836976515,2300.0
2.0,4,2.0,False,False,False,1.0,100.0,3006.727613570578,2300.0
1.0,8,4.0,True,False,False,1.0,96.0,2679.023020493391,2664.0
1.0,5,3.0,True,False,False,1.0,100.0,2619.294506081815,2820.0
2.0,6,3.0,True,False,False,1.0,100.0,2870.454090788497,3067.0
2.0,5,2.0,True,False,False,1.0,95.0,3177.0258500818873,2924.0
1.0,2,1.0,False,False,False,0.9,99.0,1602.4858998278332,2040.0
3.0,6,3.0,False,False,True,1.0,96.0,3930.7422767076478,5030.0
1.0,2,1.0,True,False,False,0.25,87.0,1635.2076826353277,1312.0
1.0,2,1.0,True,False,True,1.0,95.0,1758.2536650546529,1637.0
2.0,6,2.0,False,False,True,1.0,98.0,3641.947773889346,6395.0
0.0,2,1.0,True,False,True,1.0,95.0,1899.4970335054072,1481.0
1.0,2,2.0,False,False,False,1.0,100.0,1703.4626658181455,1520.0
2.0,5,2.0,False,False,True,1.0,100.0,2699.7772244119774,2365.0
2.0,6,2.0,True,False,False,1.0,85.0,2974.108585408015,2820.0
1.0,1,1.0,True,False,True,1.0,98.0,1359.4229276429662,1520.0
1.0,2,1.0,True,False,True,1.0,97.0,1757.674079583416,3340.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,1845.0
1.0,4,2.0,False,False,True,1.0,94.0,2078.3133572396823,2495.0
2.0,3,2.0,True,False,False,1.0,100.0,3287.9310957881003,1871.0
1.0,3,1.0,False,False,False,0.63,100.0,2255.439224742556,3210.0
1.0,4,3.0,True,False,True,0.5,96.0,2166.440533667467,1793.0
1.0,3,1.0,False,False,False,1.0,99.0,1847.6695880822695,1416.0
2.0,3,3.0,True,False,False,1.0,95.0,2398.7303505938016,1884.0
1.0,3,1.0,False,False,False,1.0,99.0,1847.6695880822695,1585.0
1.0,1,1.0,True,False,False,1.0,100.0,1420.921598063051,1104.0
2.0,4,2.0,False,False,False,1.0,100.0,3006.727613570578,2430.0
2.0,6,3.0,True,False,False,1.0,90.0,2721.74494252484,3470.0
1.0,1,1.0,True,False,False,1.0,96.0,1347.5718758582277,1182.0
3.0,6,4.0,False,False,False,1.0,100.0,4077.3056052755946,4770.0
1.0,2,1.0,True,False,False,1.0,93.0,1971.0843974619895,1130.0
1.0,2,1.0,True,False,False,1.0,97.0,1708.3715856187732,2027.0
1.0,2,2.0,False,False,False,1.0,96.0,2092.3814588457412,2040.0
2.0,4,2.0,False,False,False,1.0,95.0,2651.7591009017333,2105.0
1.0,3,2.0,True,False,False,1.0,93.0,1713.5885592606849,1715.0
1.0,2,1.0,False,False,False,1.0,99.0,1742.605346541439,1650.0
2.0,4,2.0,False,False,True,1.0,100.0,2595.6157932403407,2170.0
2.0,4,2.0,False,False,False,1.0,96.0,2620.0627928418967,2170.0
1.0,4,2.0,False,False,False,1.0,91.0,2122.228105405801,2820.0
5.0,2,1.0,False,False,False,1.0,80.0,1780.2559428073093,1104.0
1.0,2,1.0,True,False,False,1.0,92.0,1766.3680845635172,1299.0
2.0,4,2.0,False,False,False,1.0,100.0,3006.727613570578,3405.0
2.0,4,2.0,False,False,True,0.88,100.0,2393.591205579125,2300.0
0.0,2,1.0,True,False,True,1.0,92.0,1950.699766064491,1715.0
2.0,4,3.0,False,False,True,0.8,98.0,2493.098941647814,2690.0
0.0,2,0.0,True,False,False,1.0,100.0,1817.4471437035438,1377.0
2.0,4,2.0,False,False,False,1.0,100.0,3006.727613570578,2430.0
1.0,8,4.0,True,False,False,1.0,100.0,2813.259269965026,3600.0
1.0,1,1.0,True,False,True,1.0,97.0,1360.1977801982634,1182.0
0.0,4,1.0,True,False,False,0.94,90.0,2534.209118026716,2625.0
1.0,5,5.0,True,False,False,1.0,86.0,2045.7136870812178,1468.0
2.0,4,2.0,False,False,True,1.0,96.0,3662.7116510393107,2495.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1364.0
1.0,2,1.0,False,False,False,1.0,99.0,1742.605346541439,1650.0
1.0,4,1.0,True,False,False,0.99,84.0,2236.2424612161594,2547.0
0.0,2,1.0,False,False,False,1.0,92.0,1920.9771973124105,1650.0
0.0,2,1.0,False,False,True,0.8,100.0,1914.156009120132,1832.0
1.0,5,5.0,True,False,False,1.0,91.0,2158.708248320141,2170.0
3.0,8,5.0,False,False,False,1.0,100.0,4076.677960361209,3730.0
2.0,4,2.0,False,False,True,0.25,100.0,2619.1137423319733,3275.0
1.0,2,1.0,False,False,True,0.75,100.0,1573.7137130932902,1364.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1910.0
1.0,2,1.0,False,False,True,1.0,93.0,1731.63260678378,1845.0
2.0,4,2.0,False,False,True,1.0,93.0,2528.431030735964,2040.0
3.0,5,3.0,False,False,True,1.0,100.0,2844.3776771341254,4120.0
1.0,6,3.0,False,False,False,1.0,93.0,2554.1746211365457,2079.0
1.0,4,2.0,True,False,False,1.0,87.0,1898.9596521908622,3470.0
1.0,4,2.0,True,False,False,1.0,77.0,2993.0311401357585,3470.0
1.0,2,1.0,True,False,True,1.0,93.0,1598.868407870104,1624.0
1.0,2,1.0,False,False,False,1.0,98.0,1779.4483151325312,2430.0
2.0,7,4.0,False,False,True,0.98,84.0,3414.967661191767,3470.0
1.0,1,1.0,False,False,False,1.0,100.0,1331.2624796167424,1299.0
1.0,2,1.0,True,False,False,1.0,96.0,1598.2057550881614,1325.0
2.0,5,3.0,False,False,False,1.0,100.0,3349.4653735031347,4757.0
1.0,1,1.0,False,False,False,0.0,100.0,1631.5788577364228,1130.0
0.0,2,1.0,False,False,False,1.0,100.0,2076.802442442381,1910.0
1.0,3,1.0,False,False,False,1.0,100.0,2226.0583619088607,2820.0
1.0,2,1.0,False,False,False,0.5,90.0,1554.4215626076707,2105.0
1.0,6,1.0,True,False,False,1.0,84.0,2099.966117712982,2079.0
1.0,3,2.0,False,False,False,1.0,83.0,1567.149782079527,1195.0
1.0,2,1.0,True,False,False,1.0,91.0,1679.2024309010058,1455.0
2.0,4,5.0,False,False,False,1.0,95.0,2673.687307218438,2040.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,1572.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1182.0
0.0,2,1.0,False,False,True,0.98,82.0,1971.3422640786794,2677.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1884.0
3.0,8,4.0,False,False,True,0.98,84.0,4121.164278825948,2820.0
1.0,4,2.0,True,False,False,1.0,87.0,1898.9596521908622,1975.0
0.0,2,1.0,True,False,False,0.98,94.0,1995.9261540777263,1910.0
0.0,2,1.0,True,False,False,0.98,95.0,2006.918350249586,1910.0
1.0,4,1.0,False,False,True,1.0,91.0,2206.764583882523,1975.0
1.0,2,1.0,False,False,True,1.0,96.0,1725.5932694524192,1195.0
1.0,4,2.0,False,False,True,1.0,99.0,2359.0677425047866,1897.0
1.0,3,1.0,False,False,False,1.0,45.0,1857.3937984764573,1585.0
1.0,2,1.0,False,False,False,0.78,100.0,1805.7207887474874,2300.0
1.0,1,1.0,False,False,False,1.0,94.0,1349.7479664302407,1325.0
1.0,2,2.0,False,False,False,1.0,90.0,1617.0707685162297,1260.0
1.0,2,1.0,False,False,False,1.0,90.0,1914.489921584844,1260.0
1.0,3,2.0,True,False,False,0.7,93.0,1974.524981896438,1715.0
2.0,6,2.0,True,False,False,1.0,81.0,2975.8390038886714,3470.0
2.0,6,3.0,False,False,False,1.0,95.0,3621.1123257470085,2300.0
1.0,3,2.0,True,False,False,0.95,91.0,2017.0545287053426,2300.0
1.0,2,1.0,False,False,False,0.0,20.0,1579.762390356346,1273.0
1.0,2,1.0,False,False,True,0.9,96.0,1557.3898964558664,1845.0
1.0,4,2.0,True,False,False,1.0,86.0,2162.570360445714,3470.0
1.0,4,2.0,True,False,False,1.0,77.0,2993.0311401357585,3470.0
2.0,4,2.0,False,False,True,1.0,100.0,2595.6157932403407,1897.0
1.0,1,1.0,True,False,False,1.0,99.0,1283.681635226501,1273.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,2170.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1715.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,2170.0
0.0,2,1.0,False,False,False,0.94,84.0,2125.9361310022387,2040.0
1.0,2,0.0,True,False,True,1.0,100.0,1742.165551545124,1650.0
1.0,2,1.0,True,False,False,0.98,80.0,1501.193274882007,1325.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1260.0
1.0,2,1.0,True,False,False,1.0,95.0,1626.4772995506373,1195.0
1.0,2,1.0,True,False,False,0.98,80.0,1501.193274882007,1299.0
2.0,5,4.0,False,False,False,1.0,95.0,2638.1109529856,1780.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,1780.0
0.0,4,2.0,True,False,False,1.0,87.0,1863.7342314460307,2066.0
1.0,2,1.0,False,False,False,1.0,96.0,1725.024379624804,1364.0
3.0,8,4.0,False,False,False,1.0,82.0,3011.791452700571,2768.0
1.0,4,1.0,True,False,False,0.99,93.0,2250.900404944622,2157.0
1.0,4,1.0,False,False,False,1.0,92.0,2124.4672705587036,1975.0
0.0,4,2.0,True,False,False,1.0,82.0,1900.052661270321,2066.0
0.0,4,2.0,True,False,False,1.0,93.0,1981.7196600600657,2066.0
2.0,8,4.0,True,False,False,1.0,93.0,2714.361702605655,2872.0
1.0,4,3.0,True,False,False,1.0,89.0,1768.0543254012914,1195.0
1.0,1,1.0,True,False,False,1.0,95.0,1389.4647700588198,1260.0
1.0,2,2.0,True,False,False,1.0,91.0,1486.6869814102142,1325.0
1.0,2,1.0,True,False,False,1.0,100.0,1896.3000091377646,1455.0
4.0,8,5.0,False,False,True,1.0,94.0,4262.617574206699,2950.0
0.0,4,2.0,True,False,False,1.0,98.0,2565.082419238874,1819.0
0.0,4,2.0,True,False,False,1.0,90.0,2015.7642113427282,2066.0
0.0,4,2.0,True,False,False,1.0,95.0,1965.85975243187,1819.0
3.0,8,7.0,False,False,False,1.0,84.0,3067.409889263798,1520.0
0.0,4,2.0,True,False,False,1.0,90.0,2015.7642113427282,1819.0
0.0,4,2.0,True,False,False,1.0,89.0,1945.3763911736198,2066.0
0.0,4,2.0,True,False,False,1.0,94.0,1983.424686024502,2066.0
2.0,4,2.0,True,False,True,0.97,100.0,2961.83272699153,4120.0
1.0,4,2.0,True,False,False,1.0,80.0,2476.5249514238126,2066.0
1.0,2,1.0,False,False,True,1.0,97.0,1876.4311377970464,1247.0
2.0,4,2.0,True,False,True,1.0,100.0,2537.6840870889596,2300.0
1.0,4,2.0,True,False,True,1.0,94.0,2279.260350389046,1910.0
0.0,3,1.0,False,False,False,1.0,93.0,2185.1043582494854,2170.0
1.0,2,1.0,True,False,False,1.0,98.0,1568.4362119854654,1650.0
2.0,6,2.0,False,False,True,1.0,90.0,3044.128695758644,3080.0
1.0,5,2.0,False,False,True,0.98,86.0,2591.0007246531395,2677.0
2.0,4,2.0,False,False,False,1.0,87.0,2497.5377895590254,2820.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1377.0
1.0,3,2.0,True,False,False,0.78,65.0,2252.121419666664,2079.0
2.0,4,2.0,True,False,False,0.78,60.0,2250.907088800445,2066.0
1.0,4,2.0,True,False,False,0.78,80.0,2022.0831762063003,1871.0
1.0,2,1.0,True,False,False,1.0,92.0,1766.3680845635172,2170.0
1.0,2,1.0,True,False,False,0.6,100.0,1844.3997306416102,1780.0
1.0,5,3.0,True,False,False,1.0,91.0,2152.8456718513676,2105.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,1143.0
1.0,2,1.0,True,False,False,1.0,96.0,1598.2057550881614,1312.0
1.0,4,2.0,True,False,True,1.0,98.0,2268.685124191748,2066.0
1.0,2,1.0,True,False,False,1.0,100.0,1896.3000091377646,2170.0
1.0,3,2.0,True,False,False,1.0,82.0,1713.353141327891,1390.0
1.0,2,2.0,True,False,False,1.0,85.0,1574.4095919729875,1325.0
1.0,1,1.0,True,False,False,1.0,86.0,1344.758851622674,1260.0
1.0,2,2.0,True,False,False,1.0,85.0,1574.4095919729875,1325.0
1.0,2,1.0,True,False,False,1.0,86.0,1790.19726133242,1325.0
1.0,1,1.0,True,False,False,1.0,84.0,1304.908916589884,1273.0
1.0,1,1.0,False,False,False,1.0,93.0,1303.4306176591565,1377.0
1.0,1,1.0,False,False,False,0.9,100.0,1400.6119391371683,1325.0
0.0,2,1.0,True,False,True,1.0,84.0,1763.5524749721353,1715.0
3.0,8,6.0,True,False,False,1.0,97.0,3809.2324808233193,3548.0
1.0,2,2.0,True,False,True,1.0,100.0,1615.9659049434392,1494.0
0.0,1,2.0,True,False,False,1.0,95.0,1722.9522064674866,1780.0
1.0,5,3.0,True,False,True,0.94,95.0,2406.963625600819,2079.0
2.0,4,2.0,True,False,True,1.0,95.0,2618.1296819255285,3457.0
1.0,2,1.0,False,False,True,0.91,95.0,1496.7922730613718,1520.0
0.0,3,2.0,False,False,False,0.93,94.0,2331.443198536013,2807.0
2.0,2,3.0,False,False,False,0.86,80.0,2010.0870487477075,1637.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,2820.0
2.0,4,2.0,False,False,True,1.0,95.0,2763.8194367707374,2300.0
0.0,3,0.0,False,False,False,0.97,96.0,2253.7038497863755,2365.0
1.0,2,1.0,True,False,False,1.0,94.0,1426.489401569018,1195.0
1.0,2,2.0,True,False,False,0.85,90.0,1730.7070525586607,1650.0
1.0,3,1.0,False,False,False,0.88,100.0,2059.53669323751,1715.0
1.0,4,2.0,True,False,False,1.0,90.0,2376.663978535361,3470.0
1.0,4,1.0,False,False,False,1.0,94.0,2426.3533253207243,2105.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,2040.0
1.0,1,1.0,True,False,False,1.0,100.0,1420.921598063051,1390.0
1.0,4,2.0,False,False,False,1.0,100.0,2265.4515919193086,2170.0
2.0,6,4.0,True,False,False,1.0,82.0,2434.1799967563943,1910.0
0.0,1,1.0,False,False,False,1.0,88.0,1542.8526926990728,1208.0
1.0,2,1.0,True,False,True,1.0,96.0,1693.2822846478566,1585.0
1.0,3,2.0,True,False,False,1.0,99.0,1828.3612352650625,1195.0
2.0,6,3.0,True,False,False,1.0,98.0,2783.5972723019804,3210.0
1.0,2,1.0,True,False,False,1.0,96.0,1598.2057550881614,1234.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1299.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1780.0
1.0,4,2.0,False,False,False,1.0,95.0,1956.3429352951973,1338.0
1.0,2,1.0,True,False,True,1.0,95.0,1758.2536650546529,2027.0
1.0,3,1.0,False,False,True,0.97,92.0,1844.6504527822956,1390.0
1.0,2,1.0,False,False,True,0.97,94.0,1518.1905867794655,1715.0
1.0,3,1.0,False,False,True,0.97,89.0,1769.2694435467893,1390.0
1.0,2,0.0,True,False,False,1.0,97.0,1594.056237783,1468.0
1.0,1,1.0,False,False,False,0.9,94.0,1331.2154653185203,1195.0
3.0,6,3.0,True,False,False,1.0,93.0,3619.495839118436,4627.0
1.0,3,3.0,True,False,False,1.0,97.0,1760.3536260120675,1585.0
1.0,3,4.0,True,False,False,1.0,95.0,1674.618055763077,1585.0
1.0,4,3.0,True,False,False,1.0,84.0,1570.670493677385,1390.0
2.0,5,4.0,True,False,False,0.89,98.0,2747.792864050912,2040.0
1.0,3,1.0,True,False,False,1.0,90.0,2225.2943247786566,2170.0
1.0,2,2.0,True,False,False,1.0,95.0,1755.3498778702797,1845.0
2.0,4,2.0,False,False,False,1.0,100.0,3006.727613570578,2196.0
0.0,2,1.0,True,False,False,1.0,100.0,1873.113496204896,2690.0
1.0,2,1.0,False,False,False,1.0,99.0,1742.605346541439,1715.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,1910.0
2.0,5,2.0,False,False,False,0.63,80.0,2739.638425483354,3080.0
2.0,6,2.0,True,False,True,1.0,90.0,2928.0986289224234,1663.0
1.0,2,1.0,False,False,True,0.97,91.0,1422.6911646970025,1338.0
1.0,2,1.0,True,False,False,1.0,94.0,1426.489401569018,1585.0
1.0,4,2.0,True,False,False,1.0,85.0,2034.3068127583879,2885.0
1.0,2,1.0,True,False,False,1.0,88.0,1594.5315195975038,1260.0
2.0,4,2.0,False,False,False,1.0,97.0,2927.133904910476,2430.0
1.0,2,1.0,True,False,False,1.0,80.0,1862.6633297499998,1910.0
0.0,3,1.0,True,False,False,1.0,100.0,2342.303558241147,2690.0
0.0,3,2.0,True,False,False,1.0,80.0,2279.8294248311977,2690.0
0.0,3,2.0,True,False,False,1.0,20.0,2308.116534356712,2690.0
0.0,2,1.0,True,False,False,1.0,80.0,2149.915273971512,2560.0
1.0,5,3.0,True,False,False,1.0,60.0,2662.049543927065,2885.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1975.0
0.0,4,2.0,True,False,False,1.0,90.0,2015.7642113427282,2820.0
1.0,4,2.0,True,False,True,1.0,98.0,2268.685124191748,1715.0
1.0,1,1.0,False,False,True,1.0,98.0,1458.813367900851,1585.0
2.0,4,2.0,False,False,True,1.0,97.0,2663.4428281182995,3405.0
1.0,3,1.0,False,False,False,0.9,100.0,2075.1572234482032,1182.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1416.0
1.0,2,1.0,True,False,True,1.0,96.0,1693.2822846478566,1325.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1156.0
1.0,1,1.0,True,False,False,1.0,99.0,1283.681635226501,1273.0
1.0,2,1.0,False,False,False,0.98,98.0,1751.027553820613,1910.0
1.0,1,1.0,False,False,True,1.0,95.0,1366.5096310636638,1507.0
2.0,6,3.0,True,False,True,1.0,90.0,2685.9269046997347,2690.0
1.0,2,1.0,False,False,False,0.9,85.0,1858.61628497687,2157.0
1.0,2,1.0,True,False,False,1.0,100.0,1896.3000091377646,1403.0
1.0,3,1.0,True,False,False,1.0,98.0,2298.7094313214006,2300.0
1.0,4,2.0,True,False,True,0.88,96.0,2142.8827910202244,1975.0
2.0,6,3.0,False,False,True,0.98,95.0,3459.965666475142,3457.0
0.0,4,2.0,True,False,True,1.0,92.0,2424.7495471941106,1910.0
1.0,4,2.0,False,False,False,0.9,94.0,2175.492370278517,2300.0
1.0,2,1.0,True,False,True,1.0,92.0,1612.16311070318,1585.0
1.0,2,1.0,True,False,False,1.0,99.0,1678.157792337133,1455.0
0.0,2,1.0,True,False,True,1.0,91.0,1768.1316192096956,1650.0
2.0,6,3.0,True,False,False,1.0,100.0,2870.454090788497,3327.0
2.0,7,3.0,False,False,True,0.98,88.0,3420.4005561951226,3457.0
1.0,1,1.0,True,False,False,0.92,95.0,1223.4656543357953,1156.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1715.0
2.0,4,2.0,False,False,True,1.0,100.0,2595.6157932403407,6070.0
2.0,4,0.0,False,False,False,0.86,93.0,2322.879750351555,1897.0
1.0,6,4.0,True,False,False,0.97,75.0,1966.6381995310373,1650.0
1.0,2,2.0,True,False,False,0.92,91.0,1423.7781022965908,1286.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1585.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,3340.0
2.0,4,2.0,False,False,False,0.9,88.0,2663.675173417049,2820.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,1910.0
2.0,6,3.0,True,False,True,1.0,91.0,2417.640183824314,1897.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1312.0
1.0,2,1.0,False,False,False,0.7,88.0,1673.3779658468193,1195.0
2.0,6,3.0,True,False,True,1.0,93.0,2684.6161867644405,2950.0
1.0,3,2.0,True,False,False,1.0,87.0,1918.6146600296834,2430.0
1.0,3,1.0,True,False,False,1.0,100.0,2409.151489107626,2690.0
1.0,3,2.0,False,False,True,0.98,91.0,1815.3571349719323,1897.0
1.0,4,2.0,False,False,False,1.0,91.0,2122.228105405801,1494.0
2.0,5,2.0,True,False,False,0.85,91.0,2784.5873829858015,2820.0
1.0,2,1.0,True,False,True,1.0,98.0,1609.203434805224,1455.0
1.0,2,1.0,False,False,False,0.86,100.0,1718.4897971110915,2690.0
2.0,4,2.0,True,False,False,1.0,80.0,2642.884284026018,2170.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,2495.0
2.0,7,3.0,True,False,False,1.0,100.0,3112.846491109036,2313.0
0.0,2,1.0,True,False,False,1.0,91.0,1909.3091087649254,1845.0
2.0,4,2.0,False,False,False,1.0,93.0,2754.575828075341,3210.0
0.0,3,1.0,True,False,False,0.8,80.0,2508.4435625082133,2690.0
1.0,1,1.0,False,False,False,1.0,97.0,1393.3081454641854,1104.0
1.0,4,3.0,False,False,False,1.0,90.0,2049.2384221918205,1845.0
2.0,4,2.0,False,False,True,1.0,100.0,2595.6157932403407,2040.0
1.0,2,1.0,True,False,False,1.0,98.0,1568.4362119854654,1520.0
2.0,6,3.0,False,False,True,1.0,89.0,3410.278677158677,2170.0
1.0,3,1.0,False,False,True,1.0,98.0,2135.348661027259,1975.0
1.0,2,1.0,False,False,True,0.89,100.0,1591.1699453699757,1650.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1390.0
1.0,2,1.0,True,False,True,1.0,96.0,1693.2822846478566,1637.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1260.0
1.0,4,2.0,True,False,True,1.0,90.0,2106.6949472528686,3080.0
1.0,3,1.0,True,False,False,1.0,93.0,3436.046853414645,1234.0
1.0,6,1.0,False,False,False,1.0,78.0,2329.043590326459,2157.0
2.0,6,2.0,False,False,False,1.0,89.0,3121.2309781488957,2807.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,1299.0
2.0,6,2.0,False,False,True,1.0,100.0,4470.348039494281,7357.0
1.0,6,4.0,False,False,False,0.97,40.0,1895.6680840768274,1715.0
2.0,5,3.0,False,False,False,1.0,100.0,3349.4653735031347,4770.0
1.0,4,1.0,False,False,False,1.0,82.0,2307.101268268398,2157.0
1.0,2,1.0,True,False,False,1.0,92.0,1766.3680845635172,1637.0
2.0,4,2.0,False,False,False,0.5,100.0,2476.550615514876,2105.0
1.0,2,1.0,True,False,False,1.0,95.0,1626.4772995506373,1416.0
1.0,2,1.0,True,False,True,1.0,90.0,1562.1965777804962,1260.0
1.0,2,1.0,False,False,False,0.86,100.0,1718.4897971110915,1455.0
1.0,6,4.0,False,False,False,0.97,100.0,2442.2120220179577,1650.0
1.0,6,4.0,False,False,False,0.97,60.0,1901.3411260567768,1650.0
1.0,2,1.0,False,False,True,0.8,85.0,2053.4129455431344,2066.0
1.0,2,1.0,True,False,False,1.0,82.0,1656.3487772990106,1520.0
2.0,8,2.0,True,False,False,1.0,98.0,3032.1371929440897,2859.0
1.0,2,1.0,False,False,False,0.86,100.0,1718.4897971110915,1390.0
2.0,5,4.0,True,False,False,1.0,91.0,2703.7096135189854,1637.0
1.0,2,1.0,True,False,False,1.0,94.0,1426.489401569018,1455.0
2.0,8,4.0,True,False,False,1.0,98.0,2904.9224552591345,2859.0
1.0,5,3.0,False,False,False,1.0,78.0,2437.9123671001284,2040.0
1.0,8,4.0,True,False,False,1.0,91.0,2555.280605117256,2859.0
2.0,4,2.0,True,False,False,0.95,100.0,3374.206028004526,4237.0
1.0,2,1.0,True,False,False,1.0,89.0,1674.187025214882,1507.0
1.0,4,2.0,False,False,False,1.0,95.0,1956.3429352951973,1884.0
2.0,5,3.0,False,False,False,1.0,93.0,2490.2316129952446,2105.0
1.0,2,1.0,False,False,False,0.83,89.0,1792.3497411216063,2040.0
1.0,2,1.0,True,False,True,1.0,83.0,1673.5920519364238,1143.0
1.0,3,2.0,True,False,True,1.0,77.0,1887.554557278302,1143.0
2.0,4,2.0,False,False,True,1.0,93.0,2528.431030735964,2170.0
1.0,2,1.0,True,False,True,1.0,99.0,1623.4535754061508,1429.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1195.0
1.0,4,2.0,False,False,False,1.0,89.0,2155.744066482514,2040.0
2.0,2,2.0,True,False,False,1.0,90.0,1636.7463174174138,1234.0
1.0,2,1.0,False,False,False,1.0,96.0,1725.024379624804,1780.0
1.0,2,2.0,False,False,False,0.9,87.0,1735.742956698119,1390.0
2.0,4,2.0,True,False,True,1.0,100.0,2537.6840870889596,3210.0
3.0,6,3.0,False,False,False,1.0,99.0,3905.066221061501,1390.0
1.0,2,0.0,False,False,True,1.0,100.0,1830.9692985495817,1689.0
1.0,3,2.0,True,False,False,1.0,94.0,1637.48631078258,1182.0
1.0,2,2.0,False,False,False,1.0,85.0,1733.9604091576396,2040.0
0.0,4,2.0,True,False,False,1.0,85.0,1854.9102528707144,1845.0
1.0,1,1.0,True,False,False,1.0,85.0,1315.878649558903,1325.0
1.0,4,1.0,False,False,False,1.0,100.0,3877.41190989946,3470.0
2.0,8,3.0,True,False,True,1.0,89.0,3565.45605989698,2690.0
1.0,5,3.0,True,False,True,1.0,91.0,2373.3806733622623,870.0
2.0,7,7.0,False,False,False,0.97,70.0,2659.6024488271573,1910.0
1.0,1,1.0,False,False,False,1.0,94.0,1349.7479664302407,1130.0
3.0,9,4.0,False,False,True,0.98,90.0,4388.932949999591,4627.0
0.0,4,2.0,True,False,True,1.0,80.0,2264.9915129663887,2820.0
1.0,2,1.0,False,False,True,0.89,89.0,1423.0470625521887,1286.0
